mult,pT,eta
48,17.7047,-21.6709
12,6.00482,50.637
24,8.4329,-93.1143
38,15.7427,113.538
4,0.978392,11.9596
32,12.7912,77.4087
30,10.1759,42.6138
6,2.00503,26.5778
6,1.34747,23.7041
52,18.1268,51.0077
14,5.90387,35.2691
10,3.48619,-44.9629
2,0.58938,-2.36129
28,10.4225,46.1439
26,9.26187,-15.8917
52,21.3361,64.1258
48,16.2581,33.5511
18,7.10934,-88.4686
42,12.4806,-22.5657
2,0.495972,-4.07026
38,12.3446,-22.1313
32,15.4545,49.5149
14,5.42475,62.5528
12,3.9644,-56.118
26,10.5405,118.582
8,3.00071,-34.5044
2,0.432647,2.15503
26,6.39943,-54.6969
8,3.05197,-42.0229
36,13.3025,-87.1696
92,51.9102,-103.661
22,9.84903,-99.0551
10,4.62817,45.4045
6,2.04329,23.8322
4,2.40634,12.6173
24,9.35646,-82.9073
46,18.6037,74.8136
6,1.81396,-24.6878
6,2.12246,-10.2751
28,11.504,57.3563
6,1.96466,-3.4415
16,5.012,73.9906
8,3.15065,-17.3064
16,6.15114,-28.5804
26,10.4856,-9.50311
32,11.6228,22.7186
18,8.74514,-24.6007
10,3.87345,-15.6426
42,15.6096,63.9304
12,6.32523,49.3762
36,16.1369,30.2463
32,11.9018,18.065
14,4.53193,-70.6511
8,1.97412,13.0923
2,0.695748,2.74799
34,13.2733,8.11301
34,14.0666,73.7427
28,10.1269,-11.777
24,7.19152,77.5501
16,5.36683,-59.5213
4,0.857805,-12.4872
24,8.83217,72.2764
208,116.658,-35.3188
54,14.8557,-33.5836
36,13.873,78.9055
2,0.547058,3.65915
8,2.33418,-10.7275
36,15.8863,54.6154
12,4.49745,53.0607
52,24.1756,-78.7329
12,5.16842,-44.0435
12,5.17661,33.1586
44,15.2992,-57.5114
4,1.32555,14.6666
4,0.783751,14.5245
28,8.91636,21.7055
4,1.44133,-14.159
30,10.2403,-46.0754
12,5.37404,19.3834
24,5.98267,71.3814
20,8.31231,85.7847
34,16.5789,-96.8046
8,2.86859,33.61
2,0.484466,-2.61665
6,1.77183,-31.0281
24,12.7944,12.59
40,14.3575,98.0134
28,10.8166,-89.8031
88,34.0962,6.54353
16,8.29131,61.5919
28,11.2382,102.076
28,10.4781,83.4737
42,28.0187,-25.0929
16,3.84945,-38.7546
30,14.3982,55.9819
46,17.4559,-92.3647
26,9.97187,-120.757
64,26.2023,132.679
62,28.5867,-64.314
6,1.48444,30.441
10,3.52059,1.19966
8,1.92575,48.6878
20,7.50646,56.1517
40,11.8848,103.515
40,14.9573,-6.18044
64,25.3448,126.007
8,1.50367,-44.9177
10,3.98309,-38.8418
4,0.819728,15.9872
22,5.58258,-73.1966
28,11.4939,46.708
2,0.67667,0.0977485
18,6.96258,-61.8124
44,17.1041,-121.686
32,9.15311,3.31672
22,7.91864,10.1601
108,50.2313,-76.846
6,1.75822,26.2795
30,14.1911,-51.1071
48,19.9624,-42.8789
34,12.7393,-139.704
18,6.47876,79.0523
2,1.02976,1.84197
20,8.24409,-88.9746
26,10.0605,-85.579
28,10.4149,0.539543
6,2.44765,-0.104233
42,15.7977,-38.8994
2,0.381058,2.9153
2,1.0499,0.128134
10,3.09171,1.86567
24,10.1328,-17.5216
6,2.90232,-25.9317
4,0.550913,-17.1541
50,22.6461,-40.7231
30,12.9049,42.483
40,12.2588,51.1263
26,7.74896,-37.4697
30,8.76295,22.6411
4,1.41087,-14.973
4,0.901596,-16.4755
38,13.8046,-34.8352
36,22.6927,-9.17995
12,3.9953,-56.2136
16,5.89761,40.033
28,10.6173,-50.5489
6,1.64099,-32.6816
34,15.0337,-122.01
4,1.20403,-14.2459
20,6.95604,-89.4475
32,12.18,-24.1077
4,1.14066,-10.7226
32,11.6988,46.3602
50,18.5451,198.251
52,21.2841,-86.0991
18,5.98117,26.8546
4,1.73573,11.0786
8,2.9246,34.8072
30,10.8078,26.101
16,5.25822,32.4575
64,29.8635,71.2666
42,15.7936,-3.8035
6,0.942336,-29.8994
22,6.67714,59.1685
8,2.06995,-43.2076
10,3.97126,50.6864
14,4.6457,-20.7166
22,7.35292,-11.693
112,78.4724,-17.3108
16,4.86542,55.5672
28,8.78374,80.3771
50,24.4209,99.9089
6,1.82592,-23.6615
32,10.9866,48.5364
8,3.03792,-34.5033
40,15.2855,54.3627
12,4.20517,-28.8963
32,11.7656,-105.89
38,11.8469,-30.7248
18,7.01084,39.6965
22,9.26118,-67.0509
6,1.42112,29.6501
22,9.34554,-32.2306
38,17.363,81.8555
10,4.75881,-36.5059
6,2.02227,-32.8961
4,1.73545,4.94682
30,10.9934,-78.8235
74,33.6456,129.692
24,7.75189,52.8416
4,2.84788,14.8536
32,10.9078,-67.0493
22,7.8093,-35.4808
8,3.89909,5.74887
22,8.23918,-43.706
12,3.99804,-27.1167
38,18.3364,-39.2002
12,6.82097,-23.5922
22,8.42421,-1.46114
10,4.01232,45.979
26,12.0518,18.8541
26,10.6522,48.6584
2,0.747408,-3.78569
48,19.4583,101.85
68,31.6091,-154.543
2,0.311812,-2.57235
28,8.974,65.5242
30,10.8818,-21.1349
26,11.0351,19.2919
84,33.2272,-126.276
6,2.04149,1.20626
4,0.903264,9.76207
16,5.85793,79.2433
42,19.2366,119.25
6,2.32517,24.5692
36,18.1854,-32.0961
18,9.24091,67.9875
16,7.61823,-81.9512
4,1.39619,13.9935
26,9.96429,-78.7256
34,13.0649,-38.1575
118,59.7478,-53.8636
74,31.9862,89.7996
16,5.37635,-54.3853
12,3.75049,-57.5914
10,3.55135,47.2265
2,0.497055,0.0773951
42,15.8456,51.8719
46,17.8004,-35.8847
4,1.27745,-16.1842
22,9.63448,56.8794
8,1.60185,22.5374
16,5.33402,36.0957
4,0.537346,-17.4504
30,16.1426,62.2873
22,7.15746,-100.561
8,2.50407,-20.1989
36,12.6782,94.8811
16,5.87124,-42.4881
2,0.814751,-0.233125
2,0.362722,-2.33945
38,13.0132,104.695
14,4.82325,66.3584
30,12.4831,54.8003
12,6.22101,55.4267
8,3.39549,-29.113
22,6.84497,11.7175
4,1.88673,-12.4451
32,12.9548,-10.2573
34,13.951,67.0298
6,2.7889,27.372
28,12.0883,42.8401
6,1.56006,-27.4096
8,2.81244,32.4308
6,0.821984,25.5571
20,7.92131,-98.1044
18,6.63291,-44.3544
120,58.0816,-121.577
4,1.63375,-14.421
40,15.5782,4.51921
4,1.30501,-15.5626
46,16.3214,54.361
4,1.62411,-12.8837
22,6.10811,9.38041
40,13.7053,-49.5627
18,5.3729,6.36287
36,14.372,-40.2787
2,0.473921,2.3295
36,11.4129,-58.0431
34,12.993,-52.394
22,10.3984,0.433081
20,9.79141,-78.3854
20,6.29922,-54.8941
48,16.3031,-41.1699
4,1.49896,-14.5027
30,10.6947,93.85
60,24.0534,66.7358
86,38.7047,-6.27751
24,6.7829,-103.386
42,13.2619,-146.115
26,8.53703,92.1844
2,0.415607,2.98688
24,8.13348,-67.0952
38,17.5235,67.8118
40,13.0636,-6.67725
54,24.2016,-90.2428
2,0.281279,-2.90302
106,72.051,-129.644
22,9.7262,-26.6922
24,8.41127,-7.70434
28,10.8397,-16.9213
16,4.27024,-64.611
10,3.04574,-1.85635
12,3.56529,-37.5867
26,9.99665,79.2797
34,11.1098,68.6373
2,0.792847,1.6684
26,10.5404,61.7763
30,13.3133,36.5647
140,74.1164,-95.5248
36,13.3998,43.472
24,9.4977,-71.9665
22,10.7929,77.7122
38,14.8993,-42.8674
2,0.313961,0.255684
30,9.72144,-112.429
16,5.48233,-43.9841
10,3.44499,51.2241
14,4.15448,75.4135
18,4.48295,-86.4178
4,1.49328,-13.5876
20,6.33026,48.0102
44,23.1927,76.4198
14,5.52513,42.6752
32,12.2852,-19.2483
8,1.99586,-40.5295
12,6.04112,12.0411
24,6.79168,19.9108
40,16.9936,6.11702
4,1.90457,-13.111
16,5.01639,-49.4569
32,12.3196,7.49805
28,11.4407,-81.4307
38,9.39857,-63.0389
6,2.14283,1.36255
110,42.5692,-155.03
12,6.4796,-58.7359
42,15.5222,-143.522
108,50.7131,-86.7151
2,1.02742,1.89997
72,36.3758,-137.276
10,3.48669,-44.9888
22,7.23163,98.7331
26,10.2048,40.9962
84,39.0002,-105.243
44,18.1054,95.0863
20,7.79701,-41.0987
22,8.38907,-77.0842
26,8.93119,-51.4237
4,0.767405,-16.0135
28,9.2986,-66.1204
18,9.00229,-3.02085
28,9.83166,34.2673
16,4.58498,64.9201
112,57.8536,70.3404
36,14.8864,105.202
32,12.0322,111.811
24,6.35927,-0.947029
12,6.5246,-7.1657
52,19.3934,93.8203
22,8.55155,69.4896
6,1.81783,-30.1088
20,7.45779,-85.1319
22,8.73022,-57.034
4,1.16583,-17.2589
52,23.1782,-81.3286
48,29.5412,49.4652
2,0.666758,0.577911
12,3.30584,34.0408
4,1.2354,8.19455
34,15.2424,-44.9912
12,4.56366,-33.2541
4,3.24797,15.7728
12,3.84997,-15.5922
26,8.63302,-18.337
22,7.97956,-76.8757
20,6.8233,74.6427
8,2.29389,-42.5687
26,9.18593,-29.2142
22,9.05772,53.5271
2,1.06999,0.809585
20,6.59791,-69.7508
10,2.48293,-54.1776
20,8.63477,88.9143
4,1.2579,-14.0834
2,0.778524,1.9124
14,3.84297,66.8811
14,4.11684,62.6445
6,1.79867,29.2692
38,16.2968,49.8639
84,31.9309,-208.116
64,31.3907,-0.566844
114,52.5199,25.5018
18,5.27381,72.9758
14,4.43507,47.2232
2,0.478242,0.14642
52,19.856,-49.545
26,11.0594,27.3179
6,1.52556,-22.3051
4,1.14461,15.0479
60,26.5,49.3167
22,7.59553,81.5241
30,11.8816,-70.7961
26,8.34544,63.0616
22,7.41726,78.6055
6,1.84021,-27.321
82,40.5594,147.919
106,58.6078,-2.40223
20,8.49001,21.1016
6,1.45097,-27.4125
12,4.64532,54.6466
12,5.03826,-66.7463
26,9.45302,87.1985
64,29.9023,121.378
38,12.0194,15.7431
14,4.96227,-4.56678
14,4.49826,81.9218
10,3.22609,52.6843
18,6.04176,-32.3668
10,4.48708,-28.0949
18,4.45783,-27.4864
18,6.62657,78.7711
26,10.0493,-67.8428
96,44.2546,-1.06406
52,24.4605,-133.872
6,2.2878,18.4838
4,0.920978,-6.20719
30,10.725,-82.6346
46,18.1044,-10.8653
14,6.19416,-12.24
22,7.38912,-43.5705
20,8.59713,29.8835
142,78.4259,129.169
6,2.29955,28.1937
6,1.89364,21.3925
24,11.4807,74.9343
34,12.7818,50.6925
14,6.04282,53.6423
2,0.360035,1.15629
24,7.13108,-84.0762
18,6.28835,-83.4324
26,6.42464,-110.469
16,5.4344,34.1112
6,1.73042,-0.0958866
4,1.1242,-16.9736
6,1.24245,18.1869
26,10.7141,102.489
26,11.0954,-17.8882
2,1.02947,1.33813
52,21.2231,-131.171
18,5.90556,46.6364
62,27.4535,-63.7561
2,0.451771,3.4159
28,9.09638,-55.8983
42,16.1,-33.791
4,2.13096,11.6005
48,17.0574,-86.0892
32,10.5758,-41.0275
32,10.4493,-61.2138
10,4.00869,53.2443
6,4.70869,24.0694
18,5.81807,80.0716
26,9.64478,62.409
8,2.28184,39.2031
36,11.3165,56.9592
34,11.1615,9.96505
12,5.48494,51.9769
14,7.20108,-55.8574
26,9.01055,-17.8097
8,2.53599,-40.4851
8,3.76587,27.5166
20,6.28454,90.1494
28,13.5233,-83.7126
26,9.76699,17.6418
2,0.312677,-1.7765
2,1.05987,1.68707
44,20.4219,-14.6166
24,7.79707,37.4397
34,15.7697,-115.813
18,9.77446,6.18244
46,20.6866,20.641
26,11.6027,17.2422
12,3.63372,-68.7299
30,9.16147,-84.1543
22,11.7034,33.256
4,1.6705,15.5431
14,5.93153,67.5386
6,2.75544,-10.1292
26,9.29749,79.1952
14,6.42349,39.3964
20,9.49421,-42.375
36,13.1225,-75.6911
22,7.29181,-73.2849
24,10.0328,-66.6916
20,6.14927,56.6437
12,4.82465,-15.629
24,8.61588,53.5768
2,0.447166,1.30816
16,4.01546,-39.5135
12,4.93888,-34.7682
22,7.52658,57.2896
14,4.08558,18.0311
30,11.0479,-58.5323
4,1.24943,-16.0547
6,1.56394,-29.1367
2,1.48871,1.85913
38,15.4131,65.5886
46,25.9145,-65.5928
56,23.8389,-57.5956
26,9.7565,80.5366
10,3.65286,-44.5726
2,0.661823,-1.68352
36,11.5051,112.019
24,10.2111,2.02717
8,2.78648,41.6822
12,3.53507,-21.8279
32,9.65797,79.9925
22,7.07263,-102.288
20,8.76883,-40.1404
30,9.11192,-121.489
20,8.29843,100.211
44,14.6985,-63.7619
50,25.1629,56.8319
4,1.17694,16.8949
46,27.7675,34.9962
30,11.1356,144.047
16,5.7518,76.8328
24,8.58299,-7.22902
12,3.23441,-56.8253
6,4.24113,17.3009
22,6.16733,41.8508
30,13.9676,45.5703
4,1.27199,16.2055
28,9.48598,9.72264
4,1.68264,-8.17372
30,12.9349,-26.2794
10,3.36616,2.73363
20,7.78242,-80.0562
32,14.619,-74.8154
26,8.98231,-34.2303
32,12.0958,-20.0906
10,2.76998,-50.4534
22,8.99221,89.9811
2,0.6268,1.11306
18,6.45381,-8.67687
20,8.06633,59.3643
2,0.343478,1.7679
8,2.27622,-17.8764
24,7.38305,-2.82206
4,0.871708,15.6192
10,2.53917,-9.50124
22,6.63061,14.2597
6,2.13389,24.1069
16,4.5395,-61.807
54,21.3547,81.9107
14,6.64444,73.7628
22,7.374,-79.4562
14,4.58074,-15.3065
84,37.583,0.279712
4,1.86822,-19.0843
28,12.6696,-133.21
22,7.26724,-17.6
20,6.92983,69.1488
22,8.02816,-50.9613
18,6.90864,61.9073
44,17.4286,51.8721
16,6.49168,75.2579
30,11.1415,-48.311
10,5.10054,-34.9205
30,9.88209,29.4977
6,2.24581,31.2938
80,32.7746,149.296
6,1.93302,29.1321
4,1.61348,12.9476
2,0.536614,-0.793215
94,36.7039,19.7455
14,3.3913,-79.2465
82,55.6881,73.6744
12,5.20746,-8.83887
6,1.84388,-29.9229
18,5.72613,6.64883
8,1.69223,-38.3753
30,9.14652,-96.2709
14,5.99105,60.609
4,1.43351,-12.1073
2,1.02513,0.38288
28,13.6394,68.0004
12,3.80504,35.8625
8,3.28683,-36.2105
8,2.82613,-15.0021
26,8.12353,-10.7546
20,6.82115,93.1413
42,15.599,-64.7341
34,14.2858,-1.2308
28,11.7825,-66.0192
4,0.966836,14.2909
18,8.30703,29.9911
44,19.1526,122.563
22,6.929,-84.8143
4,1.29267,11.7809
6,2.41351,-28.656
6,1.63311,-15.5664
32,10.921,-10.0843
46,17.0275,-84.6992
22,7.42191,-79.7274
26,9.52153,-5.86228
26,8.83185,-70.2853
8,3.16732,-28.724
22,11.1067,22.6791
12,4.17209,37.325
18,6.1718,-71.5546
30,9.80289,44.2558
28,11.9141,-75.0014
44,16.0044,-87.0876
4,0.957763,15.6472
2,1.29157,4.45851
40,13.4151,-37.3194
30,11.1139,-123.563
30,10.9275,58.1803
26,9.55264,69.1578
44,15.8662,72.6625
24,15.0832,13.3716
64,23.8843,-37.8198
22,7.01807,27.1918
48,20.3836,81.5091
18,5.9641,81.3061
16,7.24346,-30.5443
40,17.5606,-52.828
26,10.1302,-10.3761
24,10.0942,-34.1391
36,14.6007,-6.62648
20,11.0507,-63.046
20,8.41979,38.9722
46,20.6033,-6.19698
24,11.2838,-114.568
16,5.79271,89.6912
34,13.9442,26.6701
8,2.54234,-32.356
22,8.50282,-65.2299
10,2.75532,43.6474
16,5.20297,8.80672
16,4.69183,-72.7134
24,9.50042,-68.2554
80,48.2513,-106.788
126,63.648,189.769
28,9.55654,50.5199
8,2.1018,-17.1784
10,2.99755,-53.9536
10,3.72891,-46.2809
4,2.00917,13.3601
28,9.59338,-61.83
22,6.95697,44.6147
2,0.61523,2.23243
4,0.727605,-12.8272
26,7.05291,86.8358
12,3.74979,39.9441
34,14.9316,63.7021
14,5.12853,-41.2937
18,6.32793,76.9479
22,8.01628,76.5394
30,12.0746,-22.7746
2,1.44092,-2.41168
20,8.05804,-72.0798
52,17.8346,-83.3922
56,22.7371,41.5057
24,8.6048,-99.7826
40,17.3892,123.99
2,0.563325,-3.55634
18,6.08432,-89.1935
4,1.07846,1.46471
34,12.7404,-78.498
24,9.39107,-74.0563
28,10.4434,-13.1201
12,5.02017,33.0003
32,13.7314,-103.655
2,0.409103,0.198983
32,10.3656,23.9406
4,1.36184,15.5405
2,0.413696,-0.486997
38,13.8683,113.786
24,9.45243,36.7665
36,13.8329,74.148
2,0.542474,-0.0491956
8,1.67613,25.9445
8,2.91767,-42.9614
2,0.751252,0.483906
30,12.9379,-77.9328
22,10.1518,-73.1651
22,11.4859,-80.0527
34,19.7626,-61.6486
4,0.501251,16.6359
10,3.01163,49.3149
28,10.7753,77.4558
18,5.35028,50.4704
30,11.4901,112.741
12,3.13444,55.7949
4,1.35408,12.9819
4,1.16389,12.8008
42,14.5197,-93.3495
4,1.58143,14.3088
38,20.2906,79.2373
144,91.2056,190.972
42,17.3443,54.1604
42,16.1011,87.783
8,3.0568,-12.7751
4,1.82217,-2.87387
2,0.973289,-2.15342
34,9.7595,-62.8344
38,12.4895,-114.68
12,4.11543,-45.1654
14,7.96216,49.9036
18,6.17415,86.0705
6,1.52776,-28.7732
44,20.3363,40.6973
14,5.8043,-64.4336
32,13.129,-117.688
40,13.917,-70.851
6,1.96364,-26.3014
26,11.333,74.2839
52,18.4201,66.3411
20,6.17679,52.9493
20,8.1871,70.2646
30,15.0647,-95.4298
40,16.7895,-1.07748
36,17.8558,-57.1147
10,3.55498,26.514
30,13.6372,86.997
30,19.3594,70.3216
36,10.418,90.2414
30,10.1379,-75.5515
12,4.8881,50.3947
18,6.7779,-29.0664
6,2.24406,-13.3247
52,20.8262,43.3905
26,10.1685,66.5061
74,32.3543,-122.282
6,1.69772,23.0988
32,10.7392,-14.4502
6,1.97633,25.5779
4,1.54036,-15.1661
62,29.6042,156.724
2,1.23988,-1.3655
4,2.15115,4.2808
12,3.39416,-5.26381
8,2.62923,46.2066
4,0.580481,-14.8619
10,3.23946,42.1896
18,6.19485,21.2276
4,1.26397,14.4037
12,4.08039,-61.5612
12,4.45211,-43.4793
26,8.48615,-64.5587
4,0.788017,13.5182
2,0.420074,1.86292
34,12.4096,139.806
16,9.34366,-45.384
24,8.55121,-88.4125
2,0.587256,0.312839
6,2.42614,-19.7002
22,7.0408,62.2338
18,6.62162,-57.6545
46,18.8688,157.354
2,0.454228,-1.10154
8,2.57865,36.7823
76,28.729,-80.2526
40,16.931,-96.6973
20,5.95892,85.5555
48,22.7571,60.7003
10,4.37299,46.3618
4,1.15801,-2.53177
34,13.3208,124.796
36,14.0733,13.4327
28,8.86384,-75.2501
4,1.37953,-12.5382
6,1.31241,19.9324
4,1.15813,-9.90409
8,2.31064,36.8474
4,1.73001,-18.7125
6,1.9419,27.8524
2,0.590291,1.31668
46,16.5957,151.282
28,9.38348,34.5991
30,11.1492,-3.47185
4,0.85986,-20.0189
22,7.36333,-108.241
20,5.11853,57.3268
32,13.0744,38.3512
24,9.12874,-47.5178
60,22.1141,-51.0644
66,32.5761,-113.189
20,5.96601,-84.6461
20,6.90838,-52.1743
36,14.3667,-4.38641
8,2.81933,-10.1226
26,14.4639,81.7449
24,9.64802,20.7108
76,43.7799,-50.5251
30,11.4608,-104.779
38,13.3173,-71.1005
18,6.02357,-47.6341
10,4.70765,44.9726
30,12.6254,84.6157
12,4.30065,-72.7642
22,7.54896,-86.1394
4,1.1451,-15.6776
30,12.3357,37.1303
6,1.66199,-13.4521
18,8.77286,42.3471
66,23.3587,-128.791
4,1.63646,-4.60493
10,3.12763,-3.90702
16,5.99843,50.8052
44,17.5208,-10.2709
8,2.03788,4.46835
8,2.81989,36.9442
18,5.27874,-73.8132
4,2.55384,14.0507
4,1.13419,-16.33
28,11.146,-85.9673
20,9.59647,-60.5016
4,1.71579,15.2495
64,28.484,8.70032
2,0.164614,-0.829502
6,1.17488,22.0805
28,13.462,74.5795
26,11.4174,-52.8932
2,0.487427,1.13643
28,8.27242,10.903
16,7.87461,63.7629
8,4.29221,-32.8385
4,1.68455,1.62538
32,14.1358,-20.3301
18,10.6171,49.0479
6,2.19437,2.70303
16,5.88576,-81.0082
38,17.2857,57.4803
28,9.59598,-118.028
2,0.203503,-0.484129
20,9.36234,94.0386
6,2.26615,0.892815
8,2.87364,11.2858
36,14.2237,2.90647
10,4.11533,25.6805
2,0.343555,-4.35944
32,13.1011,-31.5225
28,10.7819,72.8809
14,5.1,-31.5311
2,0.759439,-0.672295
4,0.69465,-15.9296
24,10.5447,-8.12973
10,4.04272,-7.10526
12,5.04599,1.76245
16,7.04543,-66.6291
2,0.860034,0.784575
58,20.9183,134.695
28,10.1019,13.0404
30,10.8144,40.798
16,5.68241,81.0445
34,12.0451,17.2929
26,9.06695,50.0971
38,14.6915,56.8714
70,32.5473,163.706
14,7.39392,-60.4557
4,0.705363,-10.2087
20,5.92481,56.3137
26,10.2908,-73.6334
20,8.51462,-89.5864
16,6.27951,59.5703
6,1.43075,-26.1494
12,2.72299,-7.37395
84,31.4394,-87.3149
6,2.3189,-25.3273
2,0.520913,0.912061
22,8.11544,-92.3223
4,0.453048,-18.9754
128,57.4962,-216.179
6,2.23736,27.3678
10,2.93119,-36.5274
30,11.3819,-117.693
148,81.3599,93.7134
6,1.58196,15.7245
24,9.8512,25.5003
20,8.17006,-0.897622
28,12.3527,133.9
30,8.818,4.6413
16,4.62179,89.2207
66,22.6192,160.791
20,8.00591,-66.0754
10,3.82805,-24.1376
22,4.85641,62.2648
12,2.61225,36.9513
44,19.8717,-151.993
30,10.3841,13.2776
32,10.45,-13.7663
18,6.43257,65.1177
22,8.35257,41.6248
44,29.7721,45.9665
6,2.68611,2.39519
82,64.4234,116.395
30,15.1275,-118.705
12,6.31161,40.2552
26,9.0739,-118.095
22,7.11002,-80.1073
32,12.5919,-65.6788
12,3.69405,-46.6881
30,11.4274,-48.254
80,36.5238,-57.207
32,11.8313,-30.2663
14,5.09593,-65.4871
22,8.42379,1.58867
18,5.80052,58.1022
4,1.58813,10.0997
28,10.7719,4.96975
2,0.501515,-2.12947
74,32.8286,25.7559
14,6.65565,-56.441
6,2.10882,24.2346
6,1.83929,-32.8167
20,7.17504,-89.7792
114,65.894,59.8923
14,6.05786,-45.6335
26,13.4241,-22.4879
12,5.15057,48.6746
32,15.1649,-58.0589
8,2.52853,-46.3211
38,18.2613,63.0707
6,1.62608,-29.2497
34,12.7682,44.4909
14,6.01818,-15.5194
36,13.6763,68.7769
32,11.9854,25.0751
42,15.3641,36.1247
18,7.55362,-86.7283
2,0.13364,-0.472594
14,4.73891,-64.5871
34,11.7614,9.86263
2,0.468707,-4.00121
4,0.627502,-17.4062
38,18.5358,-54.1986
16,3.65655,2.21262
32,14.7824,62.6465
34,8.91117,-89.4074
16,4.0235,91.9532
4,1.65436,10.4271
2,0.534928,0.708109
4,0.777869,5.17712
4,1.24087,15.1835
8,1.94047,36.1477
24,8.57745,108.298
26,10.1948,65.6681
20,6.25953,23.7272
6,2.75459,24.2511
4,0.478229,17.3025
18,8.13767,49.4993
46,18.5691,-49.0803
60,34.9489,-19.1543
12,3.19417,-17.0027
22,12.4628,-44.8016
54,22.8172,-75.8341
22,8.82705,-13.1817
6,3.90807,27.31
20,8.22158,-30.0368
20,7.46554,-41.5267
36,13.5198,-89.0663
46,15.0224,-50.8697
4,1.70651,14.8894
24,9.39592,-105.16
30,11.8257,95.1691
8,3.21739,-44.6413
32,11.4225,-29.5987
2,0.325921,-0.538395
50,16.2891,98.4016
22,6.42459,-91.7896
22,9.5346,-8.94888
32,11.3737,-45.5956
4,1.84599,2.87808
8,3.41764,37.6335
34,13.4112,-76.3449
18,6.49884,-45.0692
40,14.6738,21.8581
6,2.33725,4.60331
2,0.525775,1.99525
34,12.8363,-12.5533
14,6.60891,59.9129
12,4.38435,62.879
40,15.6759,44.6453
34,13.8933,-63.0459
10,1.92418,56.1953
46,17.4659,-108.938
2,0.457935,-0.609359
50,17.6457,-54.0059
22,8.74429,-36.3944
8,2.10509,-12.4358
40,15.6815,-65.6796
20,7.41844,-88.4281
40,17.2369,-87.4439
2,0.508064,2.51024
44,11.4667,45.2798
6,1.19566,-24.5273
2,0.267041,0.552486
8,2.97432,-29.3176
44,21.4767,98.9448
2,0.606266,0.587819
42,18.9216,30.2719
2,1.26469,2.65405
2,0.762887,0.194382
4,1.34171,10.4362
4,0.814621,-14.2668
24,8.75937,52.4379
30,10.1166,-37.8252
14,4.387,-44.3385
78,37.4124,-28.5618
2,0.423981,-4.7774
4,1.13183,-12.3043
36,15.0339,-135.623
28,9.20469,8.93521
44,19.6404,80.8645
36,17.4487,-38.3546
36,12.2065,113.099
28,8.06365,64.4951
20,5.91063,-59.6976
58,22.4909,64.2782
6,3.04912,-26.4763
4,1.16146,-1.46168
46,20.043,102.445
24,7.94653,-102.051
8,6.61408,3.84879
14,4.40341,-41.3812
18,5.34569,97.3429
56,23.6352,-42.4706
14,5.76254,71.0155
30,10.1796,-81.8738
38,12.8698,-54.7008
38,19.6354,30.7803
32,11.3444,-67.6322
2,0.747541,-1.4248
18,7.02724,49.1597
42,17.8636,-97.0517
22,7.598,-80.6674
10,4.29738,33.1451
38,14.8967,65.2178
30,13.5046,44.5477
32,12.1759,75.1233
2,0.480937,0.338768
4,1.28177,-15.5535
12,5.66648,-60.2873
96,40.5367,64.9943
6,2.03007,-27.4872
24,8.36441,-30.7243
54,26.3389,46.4884
68,33.4748,19.2849
16,5.37765,-67.4671
26,8.14646,69.4097
54,27.4965,-99.7894
28,9.71191,1.34502
70,43.0304,52.1578
12,3.80183,37.2589
10,4.6249,-21.4433
6,1.80692,-1.9036
22,7.43317,-40.9389
12,3.5832,58.5358
8,4.32133,-12.315
30,15.8433,-68.8462
16,6.04239,60.5452
14,4.50803,-72.6277
28,10.2705,-105.204
22,7.3676,25.6825
46,19.4158,47.2274
12,3.94623,63.5106
14,5.37447,-63.5081
20,7.23729,-20.7705
36,10.8792,56.7435
18,8.14137,-44.7221
20,6.13182,82.9909
30,9.83855,-116.741
32,12.5698,9.879
40,15.1833,-60.5203
22,7.82809,31.7854
12,5.44525,50.7313
8,2.08481,-40.4559
10,3.48724,-45.7198
38,17.5633,24.6454
12,4.49868,25.0956
4,2.00271,7.3741
28,10.301,67.7035
12,4.91886,-37.1046
4,1.30026,-14.1965
18,8.17413,-23.3879
12,3.3046,65.1121
24,10.5733,-63.1487
28,9.40704,72.3287
22,8.54867,33.2609
32,13.5299,-38.5314
22,10.4177,-29.3585
32,12.7954,57.4573
22,7.8527,89.1912
10,2.87192,52.1949
20,8.066,1.63233
44,12.1075,148.922
2,0.353814,1.64111
32,11.9944,91.892
6,1.6978,-2.29373
28,10.9427,-63.082
48,17.1625,-89.527
32,11.1437,60.3014
6,2.10328,-33.1214
28,10.627,81.8128
24,10.7462,-68.7832
32,18.6052,-107.181
42,15.341,-24.0079
32,12.1024,-87.4377
36,13.3296,43.7991
12,6.83648,52.4418
16,8.10624,-53.6255
4,1.41093,-15.0435
50,24.6714,-125.805
72,33.9631,61.7558
28,11.9755,78.351
22,8.71782,63.3428
24,8.28439,121.43
8,2.28755,-30.7046
32,15.391,-21.2715
18,8.61299,-62.7409
16,7.09118,-33.3913
38,14.036,-95.8418
32,10.7364,68.266
34,11.6569,136.742
34,18.0549,-86.9805
50,19.4638,-106.463
44,17.7219,167.761
18,6.12014,45.2888
4,0.720072,-17.1178
16,4.98716,-72.4057
8,1.90654,18.5564
36,13.8483,-33.5613
28,9.90133,103.26
10,4.55457,-19.7271
2,0.406845,0.148436
22,7.75022,33.9775
6,1.70122,27.1322
26,10.6347,45.2328
12,5.54269,47.3175
22,9.11864,-74.2268
2,0.0999044,-3.56012
28,14.4673,104.158
